case,fault_type,target_service,journey_type,journey_label,signature,n_baseline,n_fault,baseline_p50,baseline_p95,baseline_p99,fault_p50,fault_p95,fault_p99,p95_ratio,baseline_throughput,fault_throughput,baseline_degraded_rate,fault_degraded_rate,degraded_rate_delta,baseline_fail_rate,fault_fail_rate,fail_rate_delta,p_value_raw,effect_size,impairment_magnitude,insufficient_data,short_window,p_value,impaired
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/adminbasicservice/adminbasic/configs,GET /api/v1/adminbasicservice/adminbasic/configs (direct),GET /api/v1/adminbasicservice/adminbasic/configs,0,50,,,,8674.5,10877.0,16414.35999999999,,0.0,0.06951357182976405,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/adminbasicservice/adminbasic/prices,GET /api/v1/adminbasicservice/adminbasic/prices (direct),GET /api/v1/adminbasicservice/adminbasic/prices,2,43,9116.0,9131.3,9132.66,9392.0,14839.499999999996,17039.12,1.6251245715286977,0.0027889218446486863,0.05978167177359708,0.5,0.5581395348837209,0.05813953488372092,0.0,0.0,0.0,1.0,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/admintravelservice/admintravel,GET /api/v1/admintravelservice/admintravel (direct),GET /api/v1/admintravelservice/admintravel,0,51,,,,982761.0,1085293.5,1135732.5,,0.0,0.07090384326635933,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/assuranceservice/assurances/types,GET /api/v1/assuranceservice/assurances/types (direct),GET /api/v1/assuranceservice/assurances/types,0,30,,,,2409.0,3033.7999999999993,7780.790000000005,,0.0,0.041708143097858426,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/contactservice/contacts/account/{accountId},GET /api/v1/contactservice/contacts/account/{accountId} (direct),GET /api/v1/contactservice/contacts/account/{accountId},2,34,5209.5,5464.65,5487.33,4747.0,5360.0,5569.450000000001,0.9808496427035583,0.0027889218446486863,0.04726922884423955,0.5,0.029411764705882353,-0.47058823529411764,0.0,0.0,0.0,1.0,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId} (direct),GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},0,104,,,,41532.5,51531.5,98236.96999999999,,0.0,0.1445882294059092,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/inside_pay_service/inside_payment,POST /api/v1/inside_pay_service/inside_payment (direct),POST /api/v1/inside_pay_service/inside_payment,0,30,,,,17657.0,71046.84999999995,78558.43,,0.0,0.041708143097858426,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/orderOtherService/orderOther/refresh,POST /api/v1/orderOtherService/orderOther/refresh (direct),POST /api/v1/orderOtherService/orderOther/refresh,0,27,,,,1559204.0,1726499.1,1784253.0599999998,,0.0,0.03753732878807258,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/orderservice/order/refresh,POST /api/v1/orderservice/order/refresh (direct),POST /api/v1/orderservice/order/refresh,0,36,,,,2287733.0,2518983.0,2755479.4499999997,,0.0,0.05004977171743011,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/preserveotherservice/preserveOther,POST /api/v1/preserveotherservice/preserveOther (direct),POST /api/v1/preserveotherservice/preserveOther,0,19,,,,886375.0,1088580.299999999,1370080.86,,0.0,0.026415157295310337,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/preserveservice/preserve,POST /api/v1/preserveservice/preserve (direct),POST /api/v1/preserveservice/preserve,1,17,614634.0,614634.0,614634.0,1014685.0,1195700.4,1197496.88,1.9453860346157223,0.0013944609223243431,0.023634614422119775,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/travel2service/trips/left,POST /api/v1/travel2service/trips/left (direct),POST /api/v1/travel2service/trips/left,0,365,,,,506066.0,686859.6,725855.1600000001,,0.0,0.5074490743572775,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/travelservice/trips/left,POST /api/v1/travelservice/trips/left (direct),POST /api/v1/travelservice/trips/left,0,112,,,,1285644.0,1599865.5499999996,1739037.4000000001,,0.0,0.15571040089867147,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::POST /api/v1/users/login,POST /api/v1/users/login (direct),POST /api/v1/users/login,0,409,,,,217345.0,637237.5999999999,935433.0800000005,,0.0,0.5686210175674699,,,,,0.0,,,,0.0,True,False,,False
re2tt_ts-train-service_socket_1,socket,ts-train-service,direct::PUT /api/v1/consignservice/consigns,PUT /api/v1/consignservice/consigns (direct),PUT /api/v1/consignservice/consigns,0,36,,,,16267.0,19852.5,23790.199999999997,,0.0,0.05004977171743011,,,,,0.0,,,,0.0,True,False,,False
