case,fault_type,target_service,journey_type,journey_label,signature,n_baseline,n_fault,baseline_p50,baseline_p95,baseline_p99,fault_p50,fault_p95,fault_p99,p95_ratio,baseline_throughput,fault_throughput,baseline_degraded_rate,fault_degraded_rate,degraded_rate_delta,baseline_fail_rate,fault_fail_rate,fail_rate_delta,p_value_raw,effect_size,impairment_magnitude,insufficient_data,short_window,p_value,impaired
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/adminbasicservice/adminbasic/configs,GET /api/v1/adminbasicservice/adminbasic/configs (direct),GET /api/v1/adminbasicservice/adminbasic/configs,116,97,10110.5,12656.25,15803.199999999997,10211.0,12016.199999999999,17523.119999999966,0.949428148148148,0.16111871949508727,0.13472222222222222,0.017241379310344827,0.030927835051546393,0.013686455741201566,0.0,0.0,0.0,1.0,-0.027284038393174503,0.0,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/adminbasicservice/adminbasic/prices,GET /api/v1/adminbasicservice/adminbasic/prices (direct),GET /api/v1/adminbasicservice/adminbasic/prices,115,98,10638.0,12577.099999999999,16591.18,10494.0,11835.499999999998,14051.010000000006,0.9410356918526528,0.15972976501668135,0.1361111111111111,0.017391304347826087,0.01020408163265306,-0.007187222715173027,0.0,0.0,0.0,0.274188723740365,-0.11836734693877549,0.0,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/admintravelservice/admintravel,GET /api/v1/admintravelservice/admintravel (direct),GET /api/v1/admintravelservice/admintravel,115,99,137186.0,159823.69999999998,180508.75999999998,2554067.0,2945708.9,3140337.9999999995,18.430989271303318,0.15972976501668135,0.1375,0.017391304347826087,1.0,0.9826086956521739,0.0,0.0,0.0,4.071511979756916e-36,1.0,1.0,False,False,5.292965573683991e-35,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/assuranceservice/assurances/types,GET /api/v1/assuranceservice/assurances/types (direct),GET /api/v1/assuranceservice/assurances/types,102,59,3255.5,3968.249999999999,4305.499999999999,3279.0,4122.2,4327.740000000001,1.038795438795439,0.1416733567974043,0.08194444444444444,0.0196078431372549,0.01694915254237288,-0.0026586905948820204,0.0,0.0,0.0,1.0,0.017115320704552905,0.017115320704552905,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/contactservice/contacts/account/{accountId},GET /api/v1/contactservice/contacts/account/{accountId} (direct),GET /api/v1/contactservice/contacts/account/{accountId},102,58,7116.5,9402.149999999992,11652.91,6784.5,8281.3,10163.039999999999,0.880787904894094,0.1416733567974043,0.08055555555555556,0.0196078431372549,0.0,-0.0196078431372549,0.0,0.0,0.0,0.025423982677286443,-0.2374915483434753,0.0,False,False,0.20339186141829155,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId} (direct),GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},289,210,42078.0,52957.6,62047.24000000011,644293.5,801818.7999999999,1054393.75,15.140769219148902,0.40140784425931225,0.2916666666666667,0.010380622837370242,1.0,0.9896193771626297,0.0,0.0,0.0,7.10808336358068e-81,1.0,1.0,False,False,9.951316709012953e-80,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/inside_pay_service/inside_payment,POST /api/v1/inside_pay_service/inside_payment (direct),POST /api/v1/inside_pay_service/inside_payment,84,57,40257.5,57741.299999999996,76080.14000000007,42131.0,62078.99999999986,101357.79999999997,1.07512300554369,0.11667217618609768,0.07916666666666666,0.011904761904761904,0.05263157894736842,0.040726817042606514,0.0,0.0,0.0,1.0,0.03320802005012524,0.03320802005012524,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/orderOtherService/orderOther/refresh,POST /api/v1/orderOtherService/orderOther/refresh (direct),POST /api/v1/orderOtherService/orderOther/refresh,76,46,316874.0,382977.25,396337.0,384556.0,436754.25,438695.2,1.140418262442482,0.10556054035885028,0.06388888888888888,0.013157894736842105,0.34782608695652173,0.33466819221967964,0.0,0.0,0.0,7.80934457052969e-15,0.8512585812356979,0.8512585812356979,False,False,7.80934457052969e-14,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/orderservice/order/refresh,POST /api/v1/orderservice/order/refresh (direct),POST /api/v1/orderservice/order/refresh,93,72,436657.0,501719.39999999997,525345.96,501208.0,561330.55,574250.0700000001,1.118813723368082,0.129172766491751,0.1,0.010752688172043012,0.3055555555555556,0.2948028673835126,0.0,0.0,0.0,5.5451550383359497e-17,0.7688172043010753,0.7688172043010753,False,False,6.65418604600314e-16,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/preserveotherservice/preserveOther,POST /api/v1/preserveotherservice/preserveOther (direct),POST /api/v1/preserveotherservice/preserveOther,51,22,510691.0,563547.5,677925.5,517806.5,571386.25,627849.44,1.0139096526912106,0.07083667839870215,0.030555555555555555,0.0196078431372549,0.0,-0.0196078431372549,0.0,0.0,0.0,0.6309107834690051,0.14973262032085555,0.14973262032085555,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/preserveservice/preserve,POST /api/v1/preserveservice/preserve (direct),POST /api/v1/preserveservice/preserve,51,36,483010.0,580781.5,656419.5,7304524.5,7949584.5,8134673.5,13.68773712661302,0.07083667839870215,0.05,0.0196078431372549,1.0,0.9803921568627451,0.0,0.0,0.0,5.267701039306334e-15,1.0,1.0,False,False,5.794471143236967e-14,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/travel2service/trips/left,POST /api/v1/travel2service/trips/left (direct),POST /api/v1/travel2service/trips/left,981,729,303116.0,350947.0,383983.60000000003,305885.0,355169.2,500327.68000000005,1.0120308764571289,1.3625643433162122,1.0125,0.010193679918450561,0.03292181069958848,0.022728130781137917,0.0,0.0,0.0,0.2857595624823466,0.04137739128489315,0.04137739128489315,False,False,1.0,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/travelservice/trips/left,POST /api/v1/travelservice/trips/left (direct),POST /api/v1/travelservice/trips/left,261,232,663140.0,747673.0,773086.4,15045450.0,16153870.549999999,16614682.89,21.605528820754525,0.36251711886394633,0.32222222222222224,0.011494252873563218,0.9956896551724138,0.9841954022988506,0.0,0.0,0.0,5.515389276433485e-81,0.9958052582903951,0.9958052582903951,False,False,8.273083914650227e-80,True
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::POST /api/v1/users/login,POST /api/v1/users/login (direct),POST /api/v1/users/login,1045,806,224996.0,755114.1999999998,1412892.3999999994,219186.0,579683.5,928079.0500000009,0.7676765977914336,1.4514574299341914,1.1194444444444445,0.010526315789473684,0.0012406947890818859,-0.009285621000391799,0.0,0.0,0.0,0.001023921497830259,-0.09406366129625887,0.0,False,False,0.00921529348047233,False
re2tt_ts-travel-service_delay_2,delay,ts-travel-service,direct::PUT /api/v1/consignservice/consigns,PUT /api/v1/consignservice/consigns (direct),PUT /api/v1/consignservice/consigns,85,61,21371.0,27478.799999999992,31514.759999999987,20872.0,27473.0,34046.2,0.9997889281919156,0.1180611306645036,0.08472222222222223,0.011764705882352941,0.03278688524590164,0.0210221793635487,0.0,0.0,0.0,0.9330976666138402,-0.07097396335583417,0.0,False,False,1.0,False
